 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     2.500000
 Lenght in Y direction:     2.500000
 Nodes in X direction:            21
 Nodes in Y direction:            21
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Comparison of four methods
 1 - Jacobi Method
 2 - Gauss-Seidel Method
 3 - TDMA method without ADI
 4 - TDMA method with ADI
 
     No relaxation applied to solution.
 Tolerance: 0.100000E-04
 
 Iterations -  Jacobi Method:                   1178
 Iterations -  Gauss-Seidel Method:              618
 Iterations -  TDMA method without ADI:          325
 Iterations -  TDMA method with ADI:             335
 
 ============================================================================================================
                                            Calculation Results                                              
                                            Adimensional Values                                              
 ============================================================================================================
            I           J         X/L         Y/W       T_Jac  T_Gaus_Sei      T_TDMA  T_TDMA_ADI   Exact Sol
            3          19    0.150000    0.950000    0.782205    0.782205    0.782205    0.782205    0.786788
            3          20    0.150000    1.000000    1.000000    1.000000    1.000000    1.000000    1.000000
            4           0    0.200000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
            4           1    0.200000    0.050000    0.010282    0.010281    0.010281    0.010281    0.010253
            4           2    0.200000    0.100000    0.020823    0.020823    0.020823    0.020823    0.020766
            4           3    0.200000    0.150000    0.031893    0.031893    0.031893    0.031893    0.031806
            4           4    0.200000    0.200000    0.043776    0.043776    0.043776    0.043776    0.043659
            4           5    0.200000    0.250000    0.056782    0.056782    0.056782    0.056782    0.056633
            4           6    0.200000    0.300000    0.071260    0.071259    0.071259    0.071259    0.071076
            4           7    0.200000    0.350000    0.087609    0.087609    0.087608    0.087608    0.087387
            4           8    0.200000    0.400000    0.106302    0.106301    0.106301    0.106301    0.106035
            4           9    0.200000    0.450000    0.127907    0.127907    0.127907    0.127907    0.127590
            4          10    0.200000    0.500000    0.153131    0.153131    0.153131    0.153131    0.152754
            4          11    0.200000    0.550000    0.182867    0.182867    0.182866    0.182866    0.182421
            4          12    0.200000    0.600000    0.218274    0.218273    0.218273    0.218273    0.217757
            4          13    0.200000    0.650000    0.260886    0.260886    0.260886    0.260886    0.260315
            4          14    0.200000    0.700000    0.312763    0.312763    0.312763    0.312763    0.312202
            4          15    0.200000    0.750000    0.376669    0.376668    0.376668    0.376668    0.376281
            4          16    0.200000    0.800000    0.456225    0.456225    0.456225    0.456225    0.456341
            4          17    0.200000    0.850000    0.555842    0.555842    0.555842    0.555842    0.556952
            4          18    0.200000    0.900000    0.679892    0.679891    0.679891    0.679891    0.682262
            4          19    0.200000    0.950000    0.830084    0.830084    0.830084    0.830084    0.832659
            4          20    0.200000    1.000000    1.000000    1.000000    1.000000    1.000000    1.000000
            5           0    0.250000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
            5           1    0.250000    0.050000    0.012352    0.012352    0.012352    0.012352    0.012320
            5           2    0.250000    0.100000    0.025013    0.025013    0.025013    0.025013    0.024949
            5           3    0.250000    0.150000    0.038302    0.038301    0.038301    0.038301    0.038205
            5           4    0.250000    0.200000    0.052553    0.052553    0.052553    0.052553    0.052425
            5           5    0.250000    0.250000    0.068132    0.068132    0.068132    0.068132    0.067972
            5           6    0.250000    0.300000    0.085442    0.085442    0.085442    0.085442    0.085249
            5           7    0.250000    0.350000    0.104940    0.104940    0.104939    0.104939    0.104715
            5           8    0.250000    0.400000    0.127155    0.127154    0.127154    0.127154    0.126897
            5           9    0.250000    0.450000    0.152708    0.152708    0.152707    0.152707    0.152419
            5          10    0.250000    0.500000    0.182345    0.182344    0.182344    0.182344    0.182028
            5          11    0.250000    0.550000    0.216969    0.216969    0.216969    0.216969    0.216635
            5          12    0.250000    0.600000    0.257694    0.257694    0.257694    0.257694    0.257364
            5          13    0.250000    0.650000    0.305897    0.305896    0.305896    0.305896    0.305618
            5          14    0.250000    0.700000    0.363274    0.363273    0.363273    0.363273    0.363137
            5          15    0.250000    0.750000    0.431869    0.431869    0.431869    0.431869    0.432028
            5          16    0.250000    0.800000    0.513998    0.513998    0.513998    0.513998    0.514662
            5          17    0.250000    0.850000    0.611923    0.611923    0.611923    0.611923    0.613254
            5          18    0.250000    0.900000    0.727027    0.727027    0.727026    0.727027    0.728863
            5          19    0.250000    0.950000    0.858241    0.858241    0.858241    0.858241    0.859752
            5          20    0.250000    1.000000    1.000000    1.000000    1.000000    1.000000    1.000000
            6           0    0.300000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
            6           1    0.300000    0.050000    0.014113    0.014113    0.014113    0.014113    0.014078
            6           2    0.300000    0.100000    0.028576    0.028575    0.028575    0.028575    0.028507
            6           3    0.300000    0.150000    0.043747    0.043746    0.043746    0.043746    0.043645
            6           4    0.300000    0.200000    0.060004    0.060003    0.060003    0.060003    0.059870
            6           5    0.300000    0.250000    0.077752    0.077751    0.077751    0.077751    0.077589
            6           6    0.300000    0.300000    0.097437    0.097436    0.097436    0.097436    0.097246
            6           7    0.300000    0.350000    0.119555    0.119554    0.119554    0.119554    0.119342
            6           8    0.300000    0.400000    0.144669    0.144669    0.144668    0.144668    0.144440
            6           9    0.300000    0.450000    0.173426    0.173425    0.173425    0.173425    0.173189
            6          10    0.300000    0.500000    0.206570    0.206570    0.206569    0.206569    0.206341
            6          11    0.300000    0.550000    0.244971    0.244971    0.244970    0.244970    0.244772
            6          12    0.300000    0.600000    0.289637    0.289637    0.289637    0.289637    0.289503
            6          13    0.300000    0.650000    0.341732    0.341732    0.341732    0.341732    0.341719
            6          14    0.300000    0.700000    0.402566    0.402565    0.402565    0.402565    0.402754
            6          15    0.300000    0.750000    0.473536    0.473535    0.473535    0.473535    0.474025
            6          16    0.300000    0.800000    0.555976    0.555976    0.555976    0.555976    0.556852
            6          17    0.300000    0.850000    0.650825    0.650825    0.650825    0.650825    0.652073
            6          18    0.300000    0.900000    0.758051    0.758051    0.758051    0.758051    0.759422
            6          19    0.300000    0.950000    0.875854    0.875854    0.875854    0.875854    0.876814
            6          20    0.300000    1.000000    1.000000    1.000000    1.000000    1.000000    1.000000
            7           0    0.350000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
            7           1    0.350000    0.050000    0.015524    0.015524    0.015524    0.015524    0.015489
            7           2    0.350000    0.100000    0.031430    0.031429    0.031429    0.031429    0.031359
            7           3    0.350000    0.150000    0.048106    0.048106    0.048106    0.048106    0.048003
            7           4    0.350000    0.200000    0.065962    0.065962    0.065962    0.065962    0.065828
            7           5    0.350000    0.250000    0.085435    0.085434    0.085434    0.085434    0.085275
            7           6    0.350000    0.300000    0.106997    0.106997    0.106997    0.106997    0.106817
            7           7    0.350000    0.350000    0.131173    0.131172    0.131172    0.131172    0.130980
            7           8    0.350000    0.400000    0.158542    0.158541    0.158541    0.158541    0.158349
            7           9    0.350000    0.450000    0.189755    0.189754    0.189754    0.189754    0.189578
            7          10    0.350000    0.500000    0.225540    0.225539    0.225539    0.225539    0.225400
