 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     5.000000
 Lenght in Y direction:     5.000000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance: 0.100000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
                    Adimensional Values                                  
 ========================================================================
            I           J         X/L         Y/W           T   Exact Sol
           11         132    0.055276    0.663317    0.085420    0.085291
           11         133    0.055276    0.668342    0.087179    0.087051
           11         134    0.055276    0.673367    0.088986    0.088859
           11         135    0.055276    0.678392    0.090844    0.090718
           11         136    0.055276    0.683417    0.092754    0.092629
           11         137    0.055276    0.688442    0.094719    0.094594
           11         138    0.055276    0.693467    0.096741    0.096617
           11         139    0.055276    0.698492    0.098823    0.098700
           11         140    0.055276    0.703518    0.100968    0.100846
           11         141    0.055276    0.708543    0.103178    0.103058
           11         142    0.055276    0.713568    0.105458    0.105338
           11         143    0.055276    0.718593    0.107809    0.107691
           11         144    0.055276    0.723618    0.110237    0.110119
           11         145    0.055276    0.728643    0.112745    0.112628
           11         146    0.055276    0.733668    0.115336    0.115220
           11         147    0.055276    0.738693    0.118016    0.117901
           11         148    0.055276    0.743719    0.120790    0.120675
           11         149    0.055276    0.748744    0.123661    0.123547
           11         150    0.055276    0.753769    0.126637    0.126524
           11         151    0.055276    0.758794    0.129722    0.129610
           11         152    0.055276    0.763819    0.132924    0.132812
           11         153    0.055276    0.768844    0.136248    0.136137
           11         154    0.055276    0.773869    0.139704    0.139593
           11         155    0.055276    0.778894    0.143298    0.143188
           11         156    0.055276    0.783920    0.147040    0.146930
           11         157    0.055276    0.788945    0.150939    0.150829
           11         158    0.055276    0.793970    0.155005    0.154896
           11         159    0.055276    0.798995    0.159250    0.159141
           11         160    0.055276    0.804020    0.163685    0.163577
           11         161    0.055276    0.809045    0.168326    0.168217
           11         162    0.055276    0.814070    0.173185    0.173076
           11         163    0.055276    0.819095    0.178280    0.178170
           11         164    0.055276    0.824121    0.183627    0.183517
           11         165    0.055276    0.829146    0.189247    0.189137
           11         166    0.055276    0.834171    0.195161    0.195050
           11         167    0.055276    0.839196    0.201392    0.201280
           11         168    0.055276    0.844221    0.207967    0.207854
           11         169    0.055276    0.849246    0.214915    0.214800
           11         170    0.055276    0.854271    0.222267    0.222151
           11         171    0.055276    0.859296    0.230060    0.229943
           11         172    0.055276    0.864322    0.238334    0.238215
           11         173    0.055276    0.869347    0.247133    0.247012
           11         174    0.055276    0.874372    0.256507    0.256384
           11         175    0.055276    0.879397    0.266513    0.266386
           11         176    0.055276    0.884422    0.277211    0.277083
           11         177    0.055276    0.889447    0.288674    0.288543
           11         178    0.055276    0.894472    0.300981    0.300848
           11         179    0.055276    0.899497    0.314220    0.314085
           11         180    0.055276    0.904523    0.328492    0.328357
           11         181    0.055276    0.909548    0.343910    0.343775
           11         182    0.055276    0.914573    0.360602    0.360469
           11         183    0.055276    0.919598    0.378710    0.378582
           11         184    0.055276    0.924623    0.398393    0.398274
           11         185    0.055276    0.929648    0.419829    0.419722
           11         186    0.055276    0.934673    0.443212    0.443124
           11         187    0.055276    0.939698    0.468753    0.468693
           11         188    0.055276    0.944724    0.496681    0.496657
           11         189    0.055276    0.949749    0.527228    0.527251
           11         190    0.055276    0.954774    0.560632    0.560713
           11         191    0.055276    0.959799    0.597113    0.597261
           11         192    0.055276    0.964824    0.636857    0.637077
           11         193    0.055276    0.969849    0.679988    0.680278
           11         194    0.055276    0.974874    0.726532    0.726877
           11         195    0.055276    0.979899    0.776376    0.776746
           11         196    0.055276    0.984925    0.829234    0.829584
           11         197    0.055276    0.989950    0.884615    0.884889
           11         198    0.055276    0.994975    0.941826    0.941916
           11         199    0.055276    1.000000    1.000000    1.000000
           12           0    0.060302    0.000000    0.000000    0.000000
           12           1    0.060302    0.005025    0.000332    0.000330
           12           2    0.060302    0.010050    0.000664    0.000659
           12           3    0.060302    0.015075    0.000996    0.000989
           12           4    0.060302    0.020101    0.001329    0.001319
           12           5    0.060302    0.025126    0.001662    0.001649
           12           6    0.060302    0.030151    0.001995    0.001980
           12           7    0.060302    0.035176    0.002329    0.002311
           12           8    0.060302    0.040201    0.002663    0.002643
           12           9    0.060302    0.045226    0.002998    0.002976
           12          10    0.060302    0.050251    0.003334    0.003309
           12          11    0.060302    0.055276    0.003670    0.003644
           12          12    0.060302    0.060302    0.004008    0.003979
           12          13    0.060302    0.065327    0.004347    0.004315
           12          14    0.060302    0.070352    0.004686    0.004652
           12          15    0.060302    0.075377    0.005027    0.004991
           12          16    0.060302    0.080402    0.005370    0.005331
           12          17    0.060302    0.085427    0.005713    0.005672
           12          18    0.060302    0.090452    0.006058    0.006015
           12          19    0.060302    0.095477    0.006405    0.006359
           12          20    0.060302    0.100503    0.006753    0.006705
           12          21    0.060302    0.105528    0.007103    0.007053
           12          22    0.060302    0.110553    0.007455    0.007402
           12          23    0.060302    0.115578    0.007809    0.007754
           12          24    0.060302    0.120603    0.008165    0.008107
           12          25    0.060302    0.125628    0.008523    0.008463
           12          26    0.060302    0.130653    0.008883    0.008821
           12          27    0.060302    0.135678    0.009245    0.009181
           12          28    0.060302    0.140704    0.009610    0.009544
           12          29    0.060302    0.145729    0.009977    0.009909
           12          30    0.060302    0.150754    0.010347    0.010277
           12          31    0.060302    0.155779    0.010720    0.010647
           12          32    0.060302    0.160804    0.011095    0.011020
           12          33    0.060302    0.165829    0.011473    0.011396
           12          34    0.060302    0.170854    0.011855    0.011776
           12          35    0.060302    0.175879    0.012239    0.012158
           12          36    0.060302    0.180905    0.012627    0.012543
           12          37    0.060302    0.185930    0.013017    0.012932
           12          38    0.060302    0.190955    0.013412    0.013324
           12          39    0.060302    0.195980    0.013809    0.013720
           12          40    0.060302    0.201005    0.014211    0.014120
           12          41    0.060302    0.206030    0.014616    0.014523
           12          42    0.060302    0.211055    0.015025    0.014930
           12          43    0.060302    0.216080    0.015438    0.015341
           12          44    0.060302    0.221106    0.015855    0.015756
           12          45    0.060302    0.226131    0.016276    0.016175
           12          46    0.060302    0.231156    0.016702    0.016599
           12          47    0.060302    0.236181    0.017132    0.017027
           12          48    0.060302    0.241206    0.017566    0.017460
           12          49    0.060302    0.246231    0.018006    0.017898
           12          50    0.060302    0.251256    0.018450    0.018340
           12          51    0.060302    0.256281    0.018899    0.018787
           12          52    0.060302    0.261307    0.019353    0.019240
           12          53    0.060302    0.266332    0.019812    0.019697
           12          54    0.060302    0.271357    0.020277    0.020160
           12          55    0.060302    0.276382    0.020747    0.020629
           12          56    0.060302    0.281407    0.021223    0.021103
           12          57    0.060302    0.286432    0.021704    0.021583
           12          58    0.060302    0.291457    0.022192    0.022069
           12          59    0.060302    0.296482    0.022685    0.022561
           12          60    0.060302    0.301508    0.023185    0.023059
           12          61    0.060302    0.306533    0.023691    0.023564
           12          62    0.060302    0.311558    0.024203    0.024075
           12          63    0.060302    0.316583    0.024723    0.024593
           12          64    0.060302    0.321608    0.025249    0.025118
           12          65    0.060302    0.326633    0.025782    0.025650
           12          66    0.060302    0.331658    0.026322    0.026189
           12          67    0.060302    0.336683    0.026870    0.026735
           12          68    0.060302    0.341709    0.027425    0.027289
           12          69    0.060302    0.346734    0.027988    0.027851
           12          70    0.060302    0.351759    0.028559    0.028421
           12          71    0.060302    0.356784    0.029138    0.028999
           12          72    0.060302    0.361809    0.029725    0.029585
           12          73    0.060302    0.366834    0.030321    0.030180
           12          74    0.060302    0.371859    0.030925    0.030783
           12          75    0.060302    0.376884    0.031539    0.031396
           12          76    0.060302    0.381910    0.032161    0.032017
           12          77    0.060302    0.386935    0.032793    0.032648
           12          78    0.060302    0.391960    0.033435    0.033289
           12          79    0.060302    0.396985    0.034086    0.033940
           12          80    0.060302    0.402010    0.034748    0.034600
           12          81    0.060302    0.407035    0.035419    0.035271
           12          82    0.060302    0.412060    0.036102    0.035953
           12          83    0.060302    0.417085    0.036795    0.036646
           12          84    0.060302    0.422111    0.037499    0.037349
           12          85    0.060302    0.427136    0.038215    0.038064
           12          86    0.060302    0.432161    0.038942    0.038791
           12          87    0.060302    0.437186    0.039681    0.039530
           12          88    0.060302    0.442211    0.040433    0.040281
           12          89    0.060302    0.447236    0.041197    0.041045
           12          90    0.060302    0.452261    0.041974    0.041821
           12          91    0.060302    0.457286    0.042764    0.042611
           12          92    0.060302    0.462312    0.043568    0.043415
           12          93    0.060302    0.467337    0.044386    0.044232
           12          94    0.060302    0.472362    0.045218    0.045064
           12          95    0.060302    0.477387    0.046065    0.045911
           12          96    0.060302    0.482412    0.046927    0.046772
           12          97    0.060302    0.487437    0.047804    0.047649
           12          98    0.060302    0.492462    0.048697    0.048542
           12          99    0.060302    0.497487    0.049607    0.049452
           12         100    0.060302    0.502513    0.050533    0.050378
           12         101    0.060302    0.507538    0.051477    0.051322
           12         102    0.060302    0.512563    0.052438    0.052283
           12         103    0.060302    0.517588    0.053418    0.053263
           12         104    0.060302    0.522613    0.054416    0.054261
           12         105    0.060302    0.527638    0.055434    0.055279
           12         106    0.060302    0.532663    0.056471    0.056317
           12         107    0.060302    0.537688    0.057529    0.057375
           12         108    0.060302    0.542714    0.058608    0.058454
           12         109    0.060302    0.547739    0.059709    0.059555
           12         110    0.060302    0.552764    0.060832    0.060678
           12         111    0.060302    0.557789    0.061978    0.061825
           12         112    0.060302    0.562814    0.063148    0.062995
           12         113    0.060302    0.567839    0.064342    0.064189
           12         114    0.060302    0.572864    0.065562    0.065410
           12         115    0.060302    0.577889    0.066807    0.066656
           12         116    0.060302    0.582915    0.068080    0.067929
           12         117    0.060302    0.587940    0.069380    0.069230
           12         118    0.060302    0.592965    0.070710    0.070560
           12         119    0.060302    0.597990    0.072069    0.071919
           12         120    0.060302    0.603015    0.073459    0.073310
           12         121    0.060302    0.608040    0.074880    0.074732
           12         122    0.060302    0.613065    0.076335    0.076188
           12         123    0.060302    0.618090    0.077824    0.077677
           12         124    0.060302    0.623116    0.079348    0.079202
           12         125    0.060302    0.628141    0.080909    0.080764
           12         126    0.060302    0.633166    0.082508    0.082364
           12         127    0.060302    0.638191    0.084147    0.084003
           12         128    0.060302    0.643216    0.085826    0.085683
           12         129    0.060302    0.648241    0.087548    0.087406
           12         130    0.060302    0.653266    0.089315    0.089174
           12         131    0.060302    0.658291    0.091128    0.090987
           12         132    0.060302    0.663317    0.092988    0.092848
           12         133    0.060302    0.668342    0.094899    0.094760
           12         134    0.060302    0.673367    0.096861    0.096723
           12         135    0.060302    0.678392    0.098878    0.098741
           12         136    0.060302    0.683417    0.100952    0.100816
           12         137    0.060302    0.688442    0.103084    0.102949
           12         138    0.060302    0.693467    0.105279    0.105145
           12         139    0.060302    0.698492    0.107538    0.107405
           12         140    0.060302    0.703518    0.109865    0.109733
           12         141    0.060302    0.708543    0.112263    0.112131
           12         142    0.060302    0.713568    0.114734    0.114604
           12         143    0.060302    0.718593    0.117284    0.117155
           12         144    0.060302    0.723618    0.119916    0.119787
           12         145    0.060302    0.728643    0.122633    0.122506
           12         146    0.060302    0.733668    0.125441    0.125314
           12         147    0.060302    0.738693    0.128343    0.128218
           12         148    0.060302    0.743719    0.131346    0.131221
           12         149    0.060302    0.748744    0.134454    0.134331
           12         150    0.060302    0.753769    0.137674    0.137551
           12         151    0.060302    0.758794    0.141011    0.140889
           12         152    0.060302    0.763819    0.144473    0.144352
           12         153    0.060302    0.768844    0.148067    0.147946
           12         154    0.060302    0.773869    0.151800    0.151681
           12         155    0.060302    0.778894    0.155682    0.155563
           12         156    0.060302    0.783920    0.159721    0.159602
           12         157    0.060302    0.788945    0.163927    0.163809
           12         158    0.060302    0.793970    0.168312    0.168194
           12         159    0.060302    0.798995    0.172887    0.172769
           12         160    0.060302    0.804020    0.177664    0.177547
           12         161    0.060302    0.809045    0.182659    0.182542
           12         162    0.060302    0.814070    0.187886    0.187769
           12         163    0.060302    0.819095    0.193361    0.193245
           12         164    0.060302    0.824121    0.199104    0.198987
           12         165    0.060302    0.829146    0.205134    0.205017
           12         166    0.060302    0.834171    0.211474    0.211356
           12         167    0.060302    0.839196    0.218147    0.218029
           12         168    0.060302    0.844221    0.225180    0.225061
           12         169    0.060302    0.849246    0.232603    0.232484
           12         170    0.060302    0.854271    0.240448    0.240328
           12         171    0.060302    0.859296    0.248752    0.248631
           12         172    0.060302    0.864322    0.257555    0.257432
           12         173    0.060302    0.869347    0.266901    0.266777
           12         174    0.060302    0.874372    0.276839    0.276714
           12         175    0.060302    0.879397    0.287425    0.287299
           12         176    0.060302    0.884422    0.298720    0.298592
           12         177    0.060302    0.889447    0.310792    0.310664
           12         178    0.060302    0.894472    0.323717    0.323589
           12         179    0.060302    0.899497    0.337582    0.337455
           12         180    0.060302    0.904523    0.352480    0.352354
           12         181    0.060302    0.909548    0.368516    0.368394
           12         182    0.060302    0.914573    0.385808    0.385691
           12         183    0.060302    0.919598    0.404484    0.404376
           12         184    0.060302    0.924623    0.424687    0.424590
           12         185    0.060302    0.929648    0.446570    0.446490
           12         186    0.060302    0.934673    0.470299    0.470241
           12         187    0.060302    0.939698    0.496050    0.496021
           12         188    0.060302    0.944724    0.524004    0.524012
           12         189    0.060302    0.949749    0.554344    0.554396
           12         190    0.060302    0.954774    0.587242    0.587345
           12         191    0.060302    0.959799    0.622848    0.623008
           12         192    0.060302    0.964824    0.661275    0.661491
           12         193    0.060302    0.969849    0.702572    0.702838
           12         194    0.060302    0.974874    0.746706    0.747005
           12         195    0.060302    0.979899    0.793529    0.793837
           12         196    0.060302    0.984925    0.842763    0.843043
           12         197    0.060302    0.989950    0.893981    0.894195
           12         198    0.060302    0.994975    0.946620    0.946615
           12         199    0.060302    1.000000    1.000000    1.000000
           13           0    0.065327    0.000000    0.000000    0.000000
           13           1    0.065327    0.005025    0.000359    0.000357
           13           2    0.065327    0.010050    0.000719    0.000713
           13           3    0.065327    0.015075    0.001078    0.001070
           13           4    0.065327    0.020101    0.001438    0.001427
           13           5    0.065327    0.025126    0.001798    0.001785
           13           6    0.065327    0.030151    0.002159    0.002143
           13           7    0.065327    0.035176    0.002520    0.002501
           13           8    0.065327    0.040201    0.002882    0.002861
           13           9    0.065327    0.045226    0.003244    0.003220
           13          10    0.065327    0.050251    0.003608    0.003581
           13          11    0.065327    0.055276    0.003972    0.003943
           13          12    0.065327    0.060302    0.004337    0.004306
           13          13    0.065327    0.065327    0.004704    0.004670
           13          14    0.065327    0.070352    0.005071    0.005035
           13          15    0.065327    0.075377    0.005440    0.005401
           13          16    0.065327    0.080402    0.005811    0.005769
           13          17    0.065327    0.085427    0.006183    0.006138
           13          18    0.065327    0.090452    0.006556    0.006509
           13          19    0.065327    0.095477    0.006931    0.006882
           13          20    0.065327    0.100503    0.007308    0.007256
           13          21    0.065327    0.105528    0.007687    0.007632
           13          22    0.065327    0.110553    0.008068    0.008010
           13          23    0.065327    0.115578    0.008450    0.008391
           13          24    0.065327    0.120603    0.008835    0.008773
           13          25    0.065327    0.125628    0.009223    0.009158
           13          26    0.065327    0.130653    0.009612    0.009546
           13          27    0.065327    0.135678    0.010005    0.009935
           13          28    0.065327    0.140704    0.010399    0.010328
           13          29    0.065327    0.145729    0.010797    0.010723
           13          30    0.065327    0.150754    0.011197    0.011121
           13          31    0.065327    0.155779    0.011600    0.011522
           13          32    0.065327    0.160804    0.012006    0.011925
           13          33    0.065327    0.165829    0.012416    0.012332
           13          34    0.065327    0.170854    0.012828    0.012743
           13          35    0.065327    0.175879    0.013244    0.013156
           13          36    0.065327    0.180905    0.013664    0.013574
           13          37    0.065327    0.185930    0.014087    0.013994
           13          38    0.065327    0.190955    0.014513    0.014419
           13          39    0.065327    0.195980    0.014944    0.014847
           13          40    0.065327    0.201005    0.015378    0.015279
           13          41    0.065327    0.206030    0.015816    0.015715
           13          42    0.065327    0.211055    0.016259    0.016156
           13          43    0.065327    0.216080    0.016706    0.016601
           13          44    0.065327    0.221106    0.017157    0.017050
           13          45    0.065327    0.226131    0.017613    0.017504
           13          46    0.065327    0.231156    0.018073    0.017962
           13          47    0.065327    0.236181    0.018539    0.018426
           13          48    0.065327    0.241206    0.019009    0.018894
           13          49    0.065327    0.246231    0.019484    0.019367
           13          50    0.065327    0.251256    0.019965    0.019846
           13          51    0.065327    0.256281    0.020450    0.020330
           13          52    0.065327    0.261307    0.020942    0.020819
           13          53    0.065327    0.266332    0.021439    0.021315
           13          54    0.065327    0.271357    0.021941    0.021816
           13          55    0.065327    0.276382    0.022450    0.022322
           13          56    0.065327    0.281407    0.022965    0.022835
           13          57    0.065327    0.286432    0.023486    0.023355
           13          58    0.065327    0.291457    0.024013    0.023881
           13          59    0.065327    0.296482    0.024547    0.024413
           13          60    0.065327    0.301508    0.025088    0.024952
           13          61    0.065327    0.306533    0.025635    0.025498
           13          62    0.065327    0.311558    0.026190    0.026051
           13          63    0.065327    0.316583    0.026751    0.026611
           13          64    0.065327    0.321608    0.027321    0.027179
           13          65    0.065327    0.326633    0.027897    0.027754
           13          66    0.065327    0.331658    0.028482    0.028338
           13          67    0.065327    0.336683    0.029074    0.028929
           13          68    0.065327    0.341709    0.029675    0.029528
           13          69    0.065327    0.346734    0.030284    0.030136
           13          70    0.065327    0.351759    0.030902    0.030752
           13          71    0.065327    0.356784    0.031528    0.031377
           13          72    0.065327    0.361809    0.032163    0.032012
           13          73    0.065327    0.366834    0.032808    0.032655
           13          74    0.065327    0.371859    0.033462    0.033308
           13          75    0.065327    0.376884    0.034125    0.033970
           13          76    0.065327    0.381910    0.034799    0.034643
           13          77    0.065327    0.386935    0.035482    0.035325
           13          78    0.065327    0.391960    0.036176    0.036019
           13          79    0.065327    0.396985    0.036881    0.036722
           13          80    0.065327    0.402010    0.037596    0.037437
           13          81    0.065327    0.407035    0.038323    0.038163
           13          82    0.065327    0.412060    0.039061    0.038900
           13          83    0.065327    0.417085    0.039810    0.039649
           13          84    0.065327    0.422111    0.040572    0.040410
           13          85    0.065327    0.427136    0.041346    0.041183
           13          86    0.065327    0.432161    0.042133    0.041969
           13          87    0.065327    0.437186    0.042932    0.042768
           13          88    0.065327    0.442211    0.043745    0.043580
           13          89    0.065327    0.447236    0.044571    0.044406
           13          90    0.065327    0.452261    0.045411    0.045246
           13          91    0.065327    0.457286    0.046266    0.046100
           13          92    0.065327    0.462312    0.047135    0.046969
           13          93    0.065327    0.467337    0.048019    0.047853
           13          94    0.065327    0.472362    0.048919    0.048752
           13          95    0.065327    0.477387    0.049835    0.049668
           13          96    0.065327    0.482412    0.050767    0.050599
           13          97    0.065327    0.487437    0.051715    0.051548
           13          98    0.065327    0.492462    0.052681    0.052513
           13          99    0.065327    0.497487    0.053664    0.053496
           13         100    0.065327    0.502513    0.054665    0.054498
           13         101    0.065327    0.507538    0.055685    0.055518
           13         102    0.065327    0.512563    0.056724    0.056557
           13         103    0.065327    0.517588    0.057783    0.057616
           13         104    0.065327    0.522613    0.058862    0.058695
           13         105    0.065327    0.527638    0.059962    0.059795
           13         106    0.065327    0.532663    0.061083    0.060916
           13         107    0.065327    0.537688    0.062227    0.062060
           13         108    0.065327    0.542714    0.063393    0.063226
           13         109    0.065327    0.547739    0.064582    0.064416
           13         110    0.065327    0.552764    0.065795    0.065629
           13         111    0.065327    0.557789    0.067034    0.066868
           13         112    0.065327    0.562814    0.068298    0.068132
           13         113    0.065327    0.567839    0.069588    0.069423
           13         114    0.065327    0.572864    0.070905    0.070741
           13         115    0.065327    0.577889    0.072251    0.072087
           13         116    0.065327    0.582915    0.073626    0.073462
           13         117    0.065327    0.587940    0.075030    0.074867
           13         118    0.065327    0.592965    0.076466    0.076304
           13         119    0.065327    0.597990    0.077933    0.077772
           13         120    0.065327    0.603015    0.079434    0.079273
           13         121    0.065327    0.608040    0.080969    0.080809
           13         122    0.065327    0.613065    0.082539    0.082380
           13         123    0.065327    0.618090    0.084147    0.083988
           13         124    0.065327    0.623116    0.085792    0.085634
           13         125    0.065327    0.628141    0.087476    0.087319
           13         126    0.065327    0.633166    0.089202    0.089046
           13         127    0.065327    0.638191    0.090970    0.090815
           13         128    0.065327    0.643216    0.092782    0.092627
           13         129    0.065327    0.648241    0.094640    0.094486
           13         130    0.065327    0.653266    0.096545    0.096392
           13         131    0.065327    0.658291    0.098500    0.098348
           13         132    0.065327    0.663317    0.100506    0.100356
           13         133    0.065327    0.668342    0.102566    0.102416
           13         134    0.065327    0.673367    0.104682    0.104533
           13         135    0.065327    0.678392    0.106856    0.106708
           13         136    0.065327    0.683417    0.109091    0.108944
           13         137    0.065327    0.688442    0.111388    0.111243
           13         138    0.065327    0.693467    0.113753    0.113608
           13         139    0.065327    0.698492    0.116186    0.116042
           13         140    0.065327    0.703518    0.118691    0.118549
           13         141    0.065327    0.708543    0.121273    0.121131
           13         142    0.065327    0.713568    0.123933    0.123793
           13         143    0.065327    0.718593    0.126677    0.126538
           13         144    0.065327    0.723618    0.129508    0.129370
           13         145    0.065327    0.728643    0.132431    0.132294
           13         146    0.065327    0.733668    0.135450    0.135313
           13         147    0.065327    0.738693    0.138570    0.138435
           13         148    0.065327    0.743719    0.141797    0.141663
           13         149    0.065327    0.748744    0.145136    0.145003
           13         150    0.065327    0.753769    0.148593    0.148461
           13         151    0.065327    0.758794    0.152176    0.152045
           13         152    0.065327    0.763819    0.155891    0.155761
           13         153    0.065327    0.768844    0.159746    0.159616
           13         154    0.065327    0.773869    0.163748    0.163620
           13         155    0.065327    0.778894    0.167908    0.167780
           13         156    0.065327    0.783920    0.172234    0.172107
           13         157    0.065327    0.788945    0.176737    0.176611
           13         158    0.065327    0.793970    0.181429    0.181303
           13         159    0.065327    0.798995    0.186321    0.186196
           13         160    0.065327    0.804020    0.191426    0.191302
           13         161    0.065327    0.809045    0.196760    0.196636
           13         162    0.065327    0.814070    0.202337    0.202214
           13         163    0.065327    0.819095    0.208176    0.208052
           13         164    0.065327    0.824121    0.214294    0.214171
           13         165    0.065327    0.829146    0.220712    0.220589
           13         166    0.065327    0.834171    0.227453    0.227330
           13         167    0.065327    0.839196    0.234541    0.234418
           13         168    0.065327    0.844221    0.242003    0.241880
           13         169    0.065327    0.849246    0.249869    0.249745
           13         170    0.065327    0.854271    0.258171    0.258047
           13         171    0.065327    0.859296    0.266946    0.266821
           13         172    0.065327    0.864322    0.276233    0.276108
           13         173    0.065327    0.869347    0.286076    0.285950
           13         174    0.065327    0.874372    0.296523    0.296398
           13         175    0.065327    0.879397    0.307628    0.307503
           13         176    0.065327    0.884422    0.319450    0.319326
           13         177    0.065327    0.889447    0.332055    0.331932
           13         178    0.065327    0.894472    0.345516    0.345393
           13         179    0.065327    0.899497    0.359911    0.359791
           13         180    0.065327    0.904523    0.375329    0.375213
           13         181    0.065327    0.909548    0.391866    0.391757
           13         182    0.065327    0.914573    0.409629    0.409528
           13         183    0.065327    0.919598    0.428732    0.428642
           13         184    0.065327    0.924623    0.449300    0.449224
           13         185    0.065327    0.929648    0.471464    0.471407
           13         186    0.065327    0.934673    0.495364    0.495330
           13         187    0.065327    0.939698    0.521142    0.521138
           13         188    0.065327    0.944724    0.548942    0.548973
           13         189    0.065327    0.949749    0.578902    0.578973
           13         190    0.065327    0.954774    0.611143    0.611258
           13         191    0.065327    0.959799    0.645764    0.645924
           13         192    0.065327    0.964824    0.682822    0.683025
           13         193    0.065327    0.969849    0.722320    0.722558
           13         194    0.065327    0.974874    0.764189    0.764447
           13         195    0.065327    0.979899    0.808271    0.808527
           13         196    0.065327    0.984925    0.854306    0.854533
           13         197    0.065327    0.989950    0.901928    0.902106
           13         198    0.065327    0.994975    0.950672    0.951024
           13         199    0.065327    1.000000    1.000000    1.000000
           14           0    0.070352    0.000000    0.000000    0.000000
           14           1    0.070352    0.005025    0.000386    0.000384
           14           2    0.070352    0.010050    0.000773    0.000767
           14           3    0.070352    0.015075    0.001160    0.001151
           14           4    0.070352    0.020101    0.001547    0.001535
           14           5    0.070352    0.025126    0.001934    0.001920
           14           6    0.070352    0.030151    0.002322    0.002305
           14           7    0.070352    0.035176    0.002711    0.002691
           14           8    0.070352    0.040201    0.003100    0.003077
           14           9    0.070352    0.045226    0.003490    0.003464
           14          10    0.070352    0.050251    0.003881    0.003852
           14          11    0.070352    0.055276    0.004272    0.004241
           14          12    0.070352    0.060302    0.004665    0.004631
           14          13    0.070352    0.065327    0.005060    0.005023
           14          14    0.070352    0.070352    0.005455    0.005415
           14          15    0.070352    0.075377    0.005852    0.005810
           14          16    0.070352    0.080402    0.006250    0.006205
           14          17    0.070352    0.085427    0.006650    0.006602
           14          18    0.070352    0.090452    0.007052    0.007001
           14          19    0.070352    0.095477    0.007455    0.007402
           14          20    0.070352    0.100503    0.007861    0.007805
           14          21    0.070352    0.105528    0.008268    0.008210
           14          22    0.070352    0.110553    0.008678    0.008616
           14          23    0.070352    0.115578    0.009090    0.009026
           14          24    0.070352    0.120603    0.009504    0.009437
           14          25    0.070352    0.125628    0.009920    0.009851
           14          26    0.070352    0.130653    0.010340    0.010268
           14          27    0.070352    0.135678    0.010761    0.010687
           14          28    0.070352    0.140704    0.011186    0.011109
           14          29    0.070352    0.145729    0.011614    0.011534
           14          30    0.070352    0.150754    0.012044    0.011962
           14          31    0.070352    0.155779    0.012478    0.012393
           14          32    0.070352    0.160804    0.012915    0.012827
           14          33    0.070352    0.165829    0.013355    0.013265
           14          34    0.070352    0.170854    0.013799    0.013707
           14          35    0.070352    0.175879    0.014246    0.014151
           14          36    0.070352    0.180905    0.014697    0.014600
           14          37    0.070352    0.185930    0.015152    0.015053
           14          38    0.070352    0.190955    0.015611    0.015509
           14          39    0.070352    0.195980    0.016074    0.015970
           14          40    0.070352    0.201005    0.016541    0.016435
           14          41    0.070352    0.206030    0.017012    0.016904
           14          42    0.070352    0.211055    0.017488    0.017378
           14          43    0.070352    0.216080    0.017969    0.017856
           14          44    0.070352    0.221106    0.018454    0.018339
           14          45    0.070352    0.226131    0.018945    0.018827
           14          46    0.070352    0.231156    0.019440    0.019320
           14          47    0.070352    0.236181    0.019940    0.019819
           14          48    0.070352    0.241206    0.020446    0.020322
           14          49    0.070352    0.246231    0.020957    0.020832
           14          50    0.070352    0.251256    0.021474    0.021346
           14          51    0.070352    0.256281    0.021996    0.021867
           14          52    0.070352    0.261307    0.022525    0.022393
           14          53    0.070352    0.266332    0.023059    0.022926
           14          54    0.070352    0.271357    0.023600    0.023465
           14          55    0.070352    0.276382    0.024147    0.024010
           14          56    0.070352    0.281407    0.024701    0.024562
           14          57    0.070352    0.286432    0.025261    0.025120
           14          58    0.070352    0.291457    0.025828    0.025685
           14          59    0.070352    0.296482    0.026402    0.026258
           14          60    0.070352    0.301508    0.026983    0.026838
           14          61    0.070352    0.306533    0.027572    0.027425
           14          62    0.070352    0.311558    0.028169    0.028020
           14          63    0.070352    0.316583    0.028773    0.028622
           14          64    0.070352    0.321608    0.029385    0.029233
           14          65    0.070352    0.326633    0.030005    0.029851
           14          66    0.070352    0.331658    0.030634    0.030478
           14          67    0.070352    0.336683    0.031271    0.031114
           14          68    0.070352    0.341709    0.031917    0.031759
           14          69    0.070352    0.346734    0.032571    0.032412
           14          70    0.070352    0.351759    0.033236    0.033075
           14          71    0.070352    0.356784    0.033909    0.033747
           14          72    0.070352    0.361809    0.034592    0.034429
           14          73    0.070352    0.366834    0.035285    0.035121
